brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
108.24,35.78,0.3822,0.2244,0.0601,0.0013,0.0031,16.52,33.61,36.68,16.03,4.9876,2.2717,301.28,0.0001,plastic,20260409_081826_a2.jpg
108.24,35.77,0.3818,0.2245,0.0599,0.0013,0.0028,16.49,33.58,36.68,15.11,4.9874,2.2669,300.73,0.0001,plastic,20260409_081826_a3.jpg
108.24,35.78,0.3819,0.2245,0.0603,0.0013,0.0031,16.52,33.61,36.69,15.93,4.9879,2.2716,301.01,0.0001,plastic,20260409_081826_a4.jpg
107.53,32.25,0.363,0.2321,0.0363,0.0012,0.0033,18.93,38.04,33.56,15.49,4.8918,2.3659,282.28,0.0001,plastic,20260409_081826_a5.jpg
90.56,30.11,0.3834,0.2267,0.0455,0.0,0.0179,13.91,28.54,30.88,13.15,4.7439,2.0981,213.08,0.0,plastic,20260409_081826_a6.jpg
132.68,43.79,0.3816,0.2273,0.0646,0.0771,0.0002,20.03,40.27,44.88,18.8,5.2618,2.4458,459.24,0.0419,plastic,20260409_081826_a7.jpg
107.66,23.25,0.2553,0.1479,0.0052,0.0,0.0,12.08,26.55,23.85,9.86,4.3701,1.9101,126.98,0.0,plastic,20260409_081826_a8.jpg
107.9,44.49,0.469,0.2749,0.0715,0.0554,0.0335,19.39,38.27,45.59,18.58,5.2946,2.4287,461.93,0.001,plastic,20260409_081826_a9.jpg
128.14,42.62,0.2441,0.1546,0.0724,0.011,0.0264,24.88,45.43,44.43,22.85,5.3631,2.6386,105.67,0.0005,paper,20260408_174224_a0.jpg
128.14,42.62,0.2442,0.1546,0.0723,0.0112,0.0266,24.88,45.43,44.43,21.17,5.3625,2.6392,105.69,0.0005,paper,20260408_174224_a1.jpg
128.18,41.57,0.2422,0.1506,0.0716,0.0098,0.0218,21.45,39.56,42.95,20.6,5.3255,2.5263,105.64,0.0001,paper,20260408_174224_a10.jpg
127.75,39.33,0.2385,0.1446,0.0704,0.0048,0.016,14.0,29.88,40.05,16.26,5.2314,2.071,106.16,0.0,paper,20260408_174224_a11.jpg
129.4,50.28,0.2219,0.1756,0.1306,0.037,0.0463,40.58,65.82,53.91,31.92,5.631,3.0941,36.56,0.0026,paper,20260408_174224_a12.jpg
128.49,48.35,0.2138,0.1753,0.1201,0.0305,0.0452,42.77,68.26,52.63,30.92,5.5715,3.092,37.94,0.0011,paper,20260408_174224_a13.jpg
127.7,42.89,0.246,0.1541,0.073,0.0154,0.0287,30.56,49.09,45.01,23.77,5.3995,2.9751,104.99,0.0004,paper,20260408_174224_a14.jpg
116.01,39.9,0.335,0.1406,0.431,0.0007,0.0436,23.22,42.54,41.59,21.33,5.268,2.5708,236.46,0.0,paper,20260408_174224_a15.jpg
128.14,42.64,0.2442,0.1546,0.0727,0.012,0.0264,24.95,45.63,44.46,21.18,5.3643,2.6373,105.99,0.0004,paper,20260408_174224_a2.jpg
128.14,42.62,0.2442,0.1546,0.0723,0.0112,0.0266,24.88,45.43,44.43,22.76,5.3625,2.6392,105.69,0.0005,paper,20260408_174224_a3.jpg
128.14,42.64,0.2443,0.1544,0.0728,0.0118,0.0263,24.95,45.63,44.45,21.22,5.3641,2.6366,105.47,0.0004,paper,20260408_174224_a4.jpg
127.81,38.44,0.2278,0.1617,0.0693,0.0107,0.0203,28.27,51.42,40.94,21.31,5.1913,2.6983,88.77,0.0,paper,20260408_174224_a5.jpg
85.1,28.46,0.2467,0.1529,0.0566,0.0,0.0612,16.84,30.71,29.66,16.45,4.7908,2.2941,47.34,0.0,paper,20260408_174224_a6.jpg
163.0,52.84,0.2352,0.1626,0.0785,0.2028,0.0143,30.97,56.3,55.01,29.53,5.5672,2.7894,143.76,0.1069,paper,20260408_174224_a7.jpg
127.63,37.22,0.2139,0.1299,0.0672,0.0012,0.0112,22.33,41.32,38.81,19.99,5.1698,2.5362,81.2,0.0,paper,20260408_174224_a8.jpg
127.69,47.06,0.2725,0.1776,0.0739,0.0626,0.0474,26.94,48.8,49.03,25.19,5.4971,2.7125,128.29,0.0007,paper,20260408_174224_a9.jpg
116.63,56.11,0.315,0.1703,0.0204,0.0692,0.0792,29.82,56.23,58.51,30.92,5.7402,2.7512,196.12,0.0124,paper,20260408_174237_a0.jpg
116.63,56.11,0.3154,0.1703,0.0212,0.0692,0.0791,29.81,56.23,58.52,26.47,5.7398,2.7493,196.28,0.0125,paper,20260408_174237_a1.jpg
116.65,54.69,0.3123,0.1664,0.0215,0.0605,0.0724,26.06,49.88,56.55,27.4,5.7052,2.6687,196.31,0.0089,paper,20260408_174237_a10.jpg
116.19,51.68,0.3077,0.1615,0.0195,0.0441,0.0654,16.63,34.02,52.58,20.82,5.6335,2.2317,196.99,0.0049,paper,20260408_174237_a11.jpg
107.77,63.26,0.3558,0.2087,0.0942,0.0716,0.1853,36.81,65.02,66.38,35.88,5.8407,2.9109,78.97,0.0233,paper,20260408_174237_a12.jpg
111.43,58.97,0.3184,0.2141,0.0724,0.0613,0.1473,39.77,68.46,62.89,33.7,5.7093,2.9031,81.79,0.0158,paper,20260408_174237_a13.jpg
116.07,56.35,0.3188,0.1742,0.0211,0.0666,0.0815,38.39,60.68,59.25,32.15,5.7608,3.1034,195.38,0.0117,paper,20260408_174237_a14.jpg
116.25,59.64,0.5065,0.187,0.001,0.0833,0.106,31.15,57.84,62.24,32.63,5.7966,2.7828,857.7,0.0101,paper,20260408_174237_a15.jpg
116.62,56.11,0.3155,0.17,0.021,0.0684,0.0787,29.82,56.27,58.52,26.48,5.7408,2.7488,196.23,0.0122,paper,20260408_174237_a2.jpg
116.63,56.11,0.3154,0.1703,0.0212,0.0692,0.0791,29.81,56.23,58.52,30.85,5.7398,2.7493,196.28,0.0125,paper,20260408_174237_a3.jpg
116.62,56.11,0.3144,0.1695,0.0211,0.0685,0.0796,29.82,56.27,58.53,26.48,5.7401,2.7501,195.61,0.0123,paper,20260408_174237_a4.jpg
115.69,50.26,0.2753,0.1782,0.0128,0.0457,0.0571,35.08,63.99,53.84,27.19,5.4803,2.7495,153.68,0.007,paper,20260408_174237_a5.jpg
88.87,43.02,0.3183,0.171,0.0148,0.0,0.1466,23.62,45.95,44.94,24.45,5.3619,2.5671,116.3,0.0,paper,20260408_174237_a6.jpg
150.84,67.15,0.299,0.1835,0.0258,0.2445,0.0273,35.78,64.07,69.67,36.45,5.743,2.9036,277.64,0.1392,paper,20260408_174237_a7.jpg
116.23,44.83,0.246,0.1234,0.0159,0.0214,0.0052,25.32,49.0,46.85,24.79,5.4204,2.6215,125.35,0.0,paper,20260408_174237_a8.jpg
115.56,69.96,0.4249,0.2559,0.0256,0.1191,0.1736,34.83,63.4,72.6,37.7,5.9391,2.8401,291.09,0.0591,paper,20260408_174237_a9.jpg
126.94,29.92,0.3034,0.1752,0.6181,0.0208,0.0023,19.54,35.18,31.07,17.12,4.7433,2.5057,43.84,0.0132,paper,20260408_174443_a0.jpg
126.94,29.92,0.3034,0.1752,0.6178,0.0208,0.0024,19.54,35.18,31.07,13.12,4.7435,2.5048,43.36,0.0132,paper,20260408_174443_a1.jpg
126.97,29.35,0.3026,0.1728,0.6184,0.0206,0.002,16.74,31.4,30.19,15.36,4.7074,2.3529,43.53,0.0128,paper,20260408_174443_a10.jpg
126.54,28.16,0.3009,0.1676,0.6174,0.0197,0.0005,10.16,26.22,28.51,12.27,4.6259,1.6785,43.23,0.0104,paper,20260408_174443_a11.jpg
134.85,47.13,0.332,0.2114,0.4626,0.0956,0.0036,26.07,47.64,48.68,21.77,5.1117,2.6902,6.74,0.076,paper,20260408_174443_a12.jpg
133.93,44.48,0.3135,0.2092,0.462,0.0835,0.0033,27.9,50.4,46.32,20.99,5.0298,2.7346,4.35,0.066,paper,20260408_174443_a13.jpg
126.38,30.68,0.3063,0.1761,0.6175,0.0211,0.0047,32.55,47.87,33.1,19.87,4.8297,3.0387,43.25,0.0126,paper,20260408_174443_a14.jpg
109.66,27.07,0.3694,0.1838,0.6959,0.0136,0.0101,17.51,31.5,28.13,15.67,4.6008,2.3937,147.05,0.0,paper,20260408_174443_a15.jpg
126.94,29.92,0.3032,0.1751,0.617,0.0208,0.0023,19.47,35.28,31.08,13.18,4.7429,2.4921,43.29,0.0133,paper,20260408_174443_a2.jpg
126.94,29.92,0.3034,0.1752,0.6178,0.0208,0.0024,19.54,35.18,31.07,17.2,4.7435,2.5048,43.36,0.0132,paper,20260408_174443_a3.jpg
126.94,29.93,0.303,0.1752,0.6174,0.0208,0.0023,19.47,35.29,31.09,13.13,4.7432,2.4915,43.51,0.0134,paper,20260408_174443_a4.jpg
126.28,22.98,0.2575,0.1723,0.5693,0.008,0.0011,19.21,36.34,24.49,10.66,4.4109,2.3883,50.7,0.0032,paper,20260408_174443_a5.jpg
78.06,18.55,0.3048,0.1738,0.5468,0.0,0.0172,12.03,22.15,19.28,13.31,4.0669,1.9998,16.54,0.0,paper,20260408_174443_a6.jpg
166.06,34.41,0.3011,0.1772,0.6364,0.0847,0.0008,25.24,44.46,36.01,21.82,5.0668,2.7549,87.16,0.0275,paper,20260408_174443_a7.jpg
126.48,19.33,0.2011,0.1105,0.557,0.0009,0.0,13.92,28.19,20.1,11.05,4.1203,2.0985,18.05,0.0,paper,20260408_174443_a8.jpg
126.13,34.35,0.3582,0.2114,0.6286,0.0269,0.0113,22.36,39.11,35.76,19.88,4.9762,2.6445,64.03,0.0165,paper,20260408_174443_a9.jpg
100.45,58.18,0.3373,0.2116,0.3869,0.038,0.2004,25.8,43.7,60.0,27.7,5.5357,2.7164,0.14,0.0253,paper,20260408_174451_a0.jpg
100.44,58.17,0.3372,0.2122,0.3857,0.038,0.2005,25.79,43.69,59.99,26.25,5.5359,2.7155,0.14,0.0255,paper,20260408_174451_a1.jpg
100.46,57.0,0.3289,0.2038,0.3832,0.0372,0.19,22.63,37.77,58.51,25.89,5.5066,2.6147,0.12,0.0236,paper,20260408_174451_a10.jpg
100.08,54.33,0.3143,0.1927,0.3708,0.0355,0.1683,15.66,27.22,55.24,21.72,5.4908,2.3026,0.1,0.0203,paper,20260408_174451_a11.jpg
90.39,58.86,0.3667,0.2245,0.3578,0.0406,0.2562,35.95,61.6,61.74,32.86,5.5955,2.9241,0.24,0.0212,paper,20260408_174451_a12.jpg
90.68,58.74,0.3648,0.224,0.3557,0.0408,0.2546,36.75,61.95,61.72,32.65,5.6022,2.9714,0.24,0.0205,paper,20260408_174451_a13.jpg
99.98,58.23,0.3452,0.2199,0.3826,0.0376,0.2005,31.27,47.98,60.26,28.46,5.5901,3.0039,0.14,0.0246,paper,20260408_174451_a14.jpg
88.88,52.56,0.5608,0.2249,0.4175,0.0334,0.2329,23.5,40.27,54.29,25.79,5.3405,2.6017,467.14,0.0,paper,20260408_174451_a15.jpg
100.44,58.16,0.3363,0.2116,0.3853,0.0377,0.1995,25.87,43.93,59.98,26.19,5.5366,2.7151,0.13,0.0251,paper,20260408_174451_a2.jpg
100.44,58.17,0.3372,0.2122,0.3857,0.038,0.2005,25.79,43.69,59.99,27.62,5.5359,2.7155,0.14,0.0255,paper,20260408_174451_a3.jpg
100.45,58.16,0.3371,0.2127,0.3854,0.0377,0.1993,25.88,43.93,59.98,26.25,5.5367,2.7144,0.14,0.0251,paper,20260408_174451_a4.jpg
105.29,50.72,0.2832,0.2207,0.3307,0.0162,0.1487,32.3,58.03,53.62,28.19,5.285,2.7142,0.1,0.0076,paper,20260408_174451_a5.jpg
66.32,38.8,0.3439,0.2198,0.313,0.0,0.3041,17.46,29.48,40.05,21.57,4.9782,2.3594,0.08,0.0,paper,20260408_174451_a6.jpg
118.48,66.46,0.3408,0.214,0.4134,0.0474,0.1694,30.34,51.3,68.65,31.4,5.6946,2.8226,0.47,0.0383,paper,20260408_174451_a7.jpg
99.89,51.69,0.2865,0.1688,0.3661,0.0357,0.1645,23.39,39.7,53.39,24.94,5.3804,2.6167,0.08,0.0008,paper,20260408_174451_a8.jpg
99.81,66.14,0.4338,0.2925,0.3954,0.0394,0.2441,29.0,49.77,68.13,31.3,5.5804,2.7551,0.25,0.0362,paper,20260408_174451_a9.jpg
103.75,55.23,0.3407,0.2355,0.4646,0.0098,0.1663,26.24,47.41,57.04,22.08,5.6456,2.7331,25.41,0.0001,paper,20260408_174458_a0.jpg
103.75,55.23,0.3399,0.2356,0.4633,0.0101,0.1665,26.24,47.42,57.05,27.93,5.6459,2.7342,25.21,0.0001,paper,20260408_174458_a1.jpg
103.75,54.16,0.3339,0.2292,0.4639,0.0051,0.1577,22.29,39.94,55.52,20.01,5.6164,2.6193,25.4,0.0,paper,20260408_174458_a10.jpg
103.29,52.09,0.3239,0.2204,0.4652,0.0001,0.1424,13.6,26.02,52.73,16.51,5.5466,2.1242,25.13,0.0,paper,20260408_174458_a11.jpg
100.53,62.9,0.3335,0.2424,0.3326,0.0403,0.2321,36.07,63.62,65.75,28.6,5.7016,2.8819,1.08,0.001,paper,20260408_174458_a12.jpg
101.49,59.79,0.3157,0.2482,0.319,0.0284,0.2137,39.46,67.52,63.22,29.42,5.6423,2.9191,1.6,0.0008,paper,20260408_174458_a13.jpg
103.24,55.4,0.347,0.2439,0.4619,0.0103,0.1712,34.39,53.4,57.61,23.72,5.6711,3.0628,25.68,0.0004,paper,20260408_174458_a14.jpg
99.99,48.33,0.3697,0.2597,0.4514,0.0015,0.1455,23.55,42.83,49.98,19.83,5.4597,2.6419,42.27,0.0,paper,20260408_174458_a15.jpg
103.75,55.22,0.3409,0.2356,0.4634,0.0103,0.1656,26.29,47.45,57.04,27.79,5.6444,2.7361,25.15,0.0002,paper,20260408_174458_a2.jpg
103.75,55.23,0.3399,0.2356,0.4633,0.0101,0.1665,26.24,47.42,57.05,21.99,5.6459,2.7342,25.21,0.0001,paper,20260408_174458_a3.jpg
103.74,55.22,0.3406,0.2362,0.4625,0.0104,0.1658,26.3,47.46,57.04,27.92,5.6448,2.736,25.2,0.0002,paper,20260408_174458_a4.jpg
108.27,50.72,0.2929,0.2359,0.4327,0.0093,0.1269,31.0,54.94,53.12,27.07,5.5215,2.8083,22.09,0.0002,paper,20260408_174458_a5.jpg
82.07,43.97,0.3454,0.2393,0.4161,0.0,0.2252,21.24,38.91,45.42,19.65,5.3174,2.5517,15.95,0.0,paper,20260408_174458_a6.jpg
124.13,66.04,0.3426,0.2377,0.497,0.0821,0.1407,30.67,53.83,67.95,24.82,5.8806,2.867,38.84,0.0157,paper,20260408_174458_a7.jpg
103.26,46.67,0.2724,0.1816,0.4266,0.0014,0.1152,22.92,41.68,48.26,18.95,5.406,2.6138,17.89,0.0,paper,20260408_174458_a8.jpg
104.81,69.61,0.4502,0.3301,0.5036,0.0419,0.2519,31.01,56.25,71.53,26.95,5.7554,2.7932,53.29,0.01,paper,20260408_174458_a9.jpg
130.21,67.93,0.3064,0.1447,0.1354,0.0781,0.1332,10.32,29.82,68.18,17.66,5.3758,1.4839,174.64,0.0002,paper,20260408_174511_a0.jpg
130.2,67.92,0.3067,0.1449,0.1362,0.0784,0.1332,10.32,29.82,68.18,18.76,5.3757,1.4831,175.06,0.0002,paper,20260408_174511_a1.jpg
130.21,67.75,0.3045,0.138,0.1356,0.0778,0.1326,9.54,27.89,67.97,17.26,5.3722,1.4383,174.73,0.0001,paper,20260408_174511_a10.jpg
130.07,67.45,0.2982,0.1227,0.1321,0.077,0.1329,7.58,24.8,67.57,16.4,5.3654,1.2116,174.89,0.0,paper,20260408_174511_a11.jpg
105.42,72.69,0.3504,0.1869,0.183,0.0643,0.2484,14.73,36.39,73.22,20.77,5.5471,1.8963,89.11,0.0007,paper,20260408_174511_a12.jpg
108.62,70.16,0.3244,0.197,0.1579,0.0585,0.2258,18.66,43.91,70.93,19.38,5.5754,2.0475,87.37,0.001,paper,20260408_174511_a13.jpg
129.79,67.88,0.307,0.1497,0.1343,0.0757,0.1342,20.19,35.21,68.32,18.75,5.5104,2.5806,173.72,0.0012,paper,20260408_174511_a14.jpg
119.51,65.02,0.4835,0.1967,0.1561,0.0278,0.1465,9.49,28.06,65.32,17.32,5.2435,1.3918,637.63,0.0,paper,20260408_174511_a15.jpg
130.21,67.92,0.3067,0.1448,0.1363,0.0782,0.1328,10.27,29.7,68.17,18.79,5.3756,1.4813,174.64,0.0002,paper,20260408_174511_a2.jpg
130.2,67.92,0.3067,0.1449,0.1362,0.0784,0.1332,10.32,29.82,68.17,17.73,5.3757,1.4831,175.06,0.0002,paper,20260408_174511_a3.jpg
130.21,67.92,0.3064,0.1446,0.1355,0.078,0.133,10.27,29.7,68.17,18.76,5.3764,1.4808,175.12,0.0002,paper,20260408_174511_a4.jpg
132.83,56.61,0.2547,0.1559,0.1212,0.0347,0.0815,12.66,35.8,57.06,16.11,5.0825,1.5009,137.61,0.0,paper,20260408_174511_a5.jpg
98.75,51.75,0.3096,0.1517,0.1176,0.0,0.1537,7.97,22.7,51.98,15.69,5.0099,1.2912,102.53,0.0,paper,20260408_174511_a6.jpg
163.54,82.99,0.2666,0.1753,0.1478,0.4952,0.1232,12.37,36.4,83.33,20.05,5.3077,1.5442,134.75,0.1961,paper,20260408_174511_a7.jpg
129.73,60.08,0.2467,0.0761,0.1276,0.0305,0.1205,9.67,27.93,60.32,15.7,5.215,1.432,137.28,0.0,paper,20260408_174511_a8.jpg
130.97,76.14,0.3751,0.2267,0.1392,0.139,0.1528,10.55,32.03,76.39,19.49,5.343,1.4411,219.43,0.0261,paper,20260408_174511_a9.jpg
117.19,33.73,0.2345,0.2629,0.2051,0.0133,0.0449,11.17,30.18,34.31,13.59,4.5236,1.4483,41.58,0.0,paper,20260408_174517_a0.jpg
117.16,33.73,0.2343,0.2631,0.2054,0.0134,0.0447,11.18,30.18,34.31,11.96,4.5232,1.4489,41.14,0.0,paper,20260408_174517_a1.jpg
117.17,33.4,0.2335,0.2613,0.2045,0.0133,0.0441,10.07,27.7,33.85,12.62,4.5046,1.3935,41.59,0.0,paper,20260408_174517_a10.jpg
117.0,32.73,0.2316,0.2568,0.2037,0.0096,0.0431,7.79,24.11,32.97,10.87,4.4564,1.1749,41.34,0.0,paper,20260408_174517_a11.jpg
125.76,41.77,0.2243,0.248,0.2089,0.0502,0.0386,14.95,37.6,42.61,17.41,4.8742,1.7375,20.41,0.0142,paper,20260408_174517_a12.jpg
125.54,40.75,0.2196,0.2463,0.2114,0.0471,0.0367,16.02,39.19,41.72,17.18,4.8362,1.8264,21.42,0.014,paper,20260408_174517_a13.jpg
116.69,34.08,0.2371,0.2632,0.2064,0.0135,0.0452,21.92,35.9,35.11,15.29,4.6449,2.6767,40.63,0.0,paper,20260408_174517_a14.jpg
114.26,33.29,0.3622,0.2253,0.2085,0.0092,0.0454,10.98,29.57,33.87,13.41,4.5073,1.4366,203.15,0.0,paper,20260408_174517_a15.jpg
117.16,33.74,0.2345,0.2632,0.2051,0.013,0.045,11.15,30.31,34.32,12.02,4.5268,1.4377,41.24,0.0,paper,20260408_174517_a2.jpg
117.16,33.73,0.2343,0.2631,0.2054,0.0134,0.0447,11.18,30.18,34.31,13.62,4.5232,1.4489,41.14,0.0,paper,20260408_174517_a3.jpg
117.17,33.74,0.2344,0.2631,0.2047,0.013,0.045,11.15,30.31,34.32,11.97,4.5268,1.4379,41.4,0.0,paper,20260408_174517_a4.jpg
117.14,24.77,0.1753,0.2354,0.1607,0.004,0.0226,12.35,33.98,25.87,12.85,4.1224,1.4234,30.38,0.0,paper,20260408_174517_a5.jpg
91.13,26.4,0.2356,0.2647,0.1956,0.0,0.0554,8.77,23.6,26.86,11.91,4.1839,1.2811,25.09,0.0,paper,20260408_174517_a6.jpg
135.61,38.83,0.2308,0.2658,0.211,0.0539,0.0396,12.82,34.68,39.5,15.8,4.7219,1.5547,62.33,0.0135,paper,20260408_174517_a7.jpg
116.64,23.83,0.1672,0.1875,0.1914,0.0,0.0013,9.08,25.73,24.26,9.68,4.0402,1.2687,20.26,0.0,paper,20260408_174517_a8.jpg
117.27,43.57,0.3,0.3341,0.2183,0.0532,0.0634,13.03,35.02,44.28,17.44,4.8649,1.5821,93.81,0.0123,paper,20260408_174517_a9.jpg
132.66,26.49,0.2999,0.343,0.0047,0.0,0.0,10.43,28.08,26.84,8.43,4.659,1.5195,403.99,0.0,paper,20260408_174727_a0.jpg
132.67,26.49,0.2999,0.3429,0.0041,0.0,0.0,10.44,28.09,26.83,8.24,4.6582,1.5206,404.51,0.0,paper,20260408_174727_a1.jpg
132.67,26.33,0.2997,0.3424,0.0042,0.0,0.0,9.91,27.24,26.62,7.96,4.651,1.4745,404.05,0.0,paper,20260408_174727_a10.jpg
132.45,25.88,0.2999,0.3411,0.0024,0.0,0.0,8.11,25.81,26.03,6.89,4.6298,1.1815,404.77,0.0,paper,20260408_174727_a11.jpg
135.14,30.37,0.1921,0.2708,0.0146,0.007,0.0128,13.23,31.62,31.0,13.38,4.8476,1.8573,121.63,0.0001,paper,20260408_174727_a12.jpg
135.01,28.29,0.186,0.2707,0.0074,0.0021,0.0096,14.06,33.49,29.1,12.43,4.7451,1.8983,121.61,0.0001,paper,20260408_174727_a13.jpg
132.15,26.79,0.3021,0.3432,0.0039,0.0001,0.0,17.9,31.94,27.49,10.09,4.7206,2.4409,405.23,0.0,paper,20260408_174727_a14.jpg
145.04,27.92,0.3592,0.3246,0.0,0.0032,0.0,11.19,30.29,28.3,9.83,4.7383,1.5828,791.76,0.0,paper,20260408_174727_a15.jpg
132.67,26.48,0.2998,0.3431,0.0041,0.0,0.0,10.45,28.01,26.83,8.25,4.6617,1.5359,404.67,0.0,paper,20260408_174727_a2.jpg
132.67,26.49,0.2999,0.3429,0.0041,0.0,0.0,10.44,28.09,26.83,8.47,4.6582,1.5206,404.51,0.0,paper,20260408_174727_a3.jpg
132.68,26.48,0.2997,0.3429,0.0046,0.0,0.0,10.45,28.01,26.83,8.25,4.6611,1.5358,403.91,0.0,paper,20260408_174727_a4.jpg
131.92,25.95,0.2977,0.3447,0.0049,0.0001,0.0,11.35,28.08,26.42,8.55,4.625,1.6687,398.52,0.0,paper,20260408_174727_a5.jpg
117.43,23.55,0.3018,0.3433,0.0038,0.0,0.0,9.39,24.9,23.86,7.0,4.4898,1.4414,319.31,0.0,paper,20260408_174727_a6.jpg
175.65,34.63,0.2937,0.3419,0.0122,0.1723,0.0,13.43,36.48,35.06,15.19,5.0266,1.7705,647.76,0.0168,paper,20260408_174727_a7.jpg
132.27,17.05,0.209,0.2395,0.0004,0.0,0.0,8.27,25.4,17.3,5.5,4.0412,1.1785,165.43,0.0,paper,20260408_174727_a8.jpg
133.42,33.86,0.3524,0.3852,0.0118,0.004,0.0,12.24,30.77,34.34,10.95,5.0322,1.7433,615.75,0.0,paper,20260408_174727_a9.jpg
122.98,32.4,0.5216,0.3499,0.0477,0.0002,0.027,22.03,39.79,34.05,15.5,4.8677,2.5025,1385.73,0.0,paper,20260408_174737_a0.jpg
122.99,32.4,0.5216,0.3499,0.0475,0.0002,0.027,22.03,39.79,34.06,18.69,4.8691,2.5034,1388.47,0.0,paper,20260408_174737_a1.jpg
122.98,31.52,0.5195,0.3477,0.0457,0.0001,0.0267,18.44,33.17,32.7,13.85,4.811,2.3723,1387.0,0.0,paper,20260408_174737_a10.jpg
122.59,29.86,0.5175,0.3435,0.0422,0.0,0.0263,11.29,23.75,30.35,10.86,4.6964,1.8664,1386.52,0.0,paper,20260408_174737_a11.jpg
118.64,39.08,0.4711,0.3481,0.025,0.0001,0.0745,24.57,47.99,40.96,17.06,5.0652,2.5156,990.83,0.0,paper,20260408_174737_a12.jpg
118.72,38.62,0.466,0.348,0.0246,0.0002,0.0739,25.39,49.1,40.64,16.43,5.0381,2.5425,968.14,0.0,paper,20260408_174737_a13.jpg
122.66,32.7,0.5215,0.3484,0.0469,0.0005,0.0272,29.35,45.4,34.9,17.19,4.9144,2.9234,1372.78,0.0,paper,20260408_174737_a14.jpg
94.5,26.5,0.5532,0.228,0.162,0.0,0.0318,18.17,32.67,27.92,14.62,4.5732,2.328,645.23,0.0,paper,20260408_174737_a15.jpg
122.98,32.39,0.5215,0.3497,0.0472,0.0004,0.0273,22.05,39.78,34.06,18.56,4.8694,2.5091,1386.45,0.0,paper,20260408_174737_a2.jpg
122.99,32.4,0.5216,0.3499,0.0475,0.0002,0.027,22.03,39.79,34.06,15.58,4.8691,2.5034,1388.47,0.0,paper,20260408_174737_a3.jpg
122.99,32.4,0.5218,0.3497,0.0477,0.0004,0.0274,22.05,39.79,34.06,18.69,4.8688,2.5073,1387.48,0.0,paper,20260408_174737_a4.jpg
125.53,29.03,0.4896,0.3578,0.0468,0.0003,0.0109,23.89,42.79,31.09,18.8,4.7738,2.5899,1252.43,0.0,paper,20260408_174737_a5.jpg
83.92,22.24,0.5247,0.349,0.0358,0.0,0.0323,15.23,27.36,23.37,13.85,4.3334,2.1717,650.09,0.0,paper,20260408_174737_a6.jpg
165.62,42.2,0.5031,0.3559,0.0503,0.1394,0.0255,27.87,48.97,44.17,19.89,5.206,2.7538,2161.54,0.0517,paper,20260408_174737_a7.jpg
122.47,29.13,0.481,0.3273,0.0446,0.0,0.0259,20.22,36.63,30.64,14.02,4.7186,2.419,1118.39,0.0,paper,20260408_174737_a8.jpg
124.22,37.91,0.5752,0.3713,0.0494,0.0083,0.0309,24.71,45.52,39.81,17.86,5.0356,2.5693,1854.77,0.0,paper,20260408_174737_a9.jpg
118.59,50.03,0.6036,0.2933,0.0295,0.001,0.087,23.08,42.0,51.28,20.66,5.5292,2.6097,1651.48,0.0,paper,20260408_174742_a0.jpg
118.59,50.03,0.6037,0.2928,0.0295,0.001,0.0869,23.09,42.0,51.28,19.34,5.5297,2.6123,1649.09,0.0,paper,20260408_174742_a1.jpg
118.6,49.37,0.6014,0.2909,0.0284,0.0006,0.0861,19.79,35.72,50.29,18.51,5.5031,2.4852,1652.59,0.0,paper,20260408_174742_a10.jpg
118.11,47.97,0.599,0.2871,0.0276,0.0,0.0829,12.43,25.58,48.4,14.67,5.4622,2.0133,1653.35,0.0,paper,20260408_174742_a11.jpg
105.47,53.79,0.6108,0.2928,0.0155,0.0046,0.1721,26.7,48.62,55.33,21.88,5.5229,2.6877,1466.64,0.0,paper,20260408_174742_a12.jpg
108.66,51.96,0.5684,0.321,0.0151,0.0051,0.1501,29.62,52.92,53.85,21.42,5.4252,2.7497,1274.7,0.0,paper,20260408_174742_a13.jpg
118.42,50.13,0.5982,0.2891,0.0297,0.0026,0.0884,34.17,51.54,52.09,22.85,5.5708,3.0691,1621.48,0.0,paper,20260408_174742_a14.jpg
110.45,49.92,0.6048,0.2189,0.0632,0.0004,0.1154,23.12,41.79,51.24,20.99,5.5049,2.6071,1415.58,0.0,paper,20260408_174742_a15.jpg
118.59,50.03,0.6033,0.2931,0.0295,0.0009,0.0871,23.17,42.02,51.28,19.32,5.5284,2.6045,1650.46,0.0,paper,20260408_174742_a2.jpg
118.59,50.03,0.6037,0.2928,0.0295,0.001,0.0869,23.09,42.0,51.28,20.72,5.5297,2.6123,1649.09,0.0,paper,20260408_174742_a3.jpg
118.59,50.03,0.6034,0.293,0.0295,0.0009,0.0872,23.17,42.03,51.28,19.35,5.5285,2.6057,1648.46,0.0,paper,20260408_174742_a4.jpg
121.23,45.88,0.5206,0.3421,0.0289,0.0013,0.0618,25.71,47.63,47.56,18.79,5.26,2.5976,1198.72,0.0,paper,20260408_174742_a5.jpg
71.21,30.19,0.6062,0.293,0.0183,0.0,0.1899,14.24,25.81,30.97,16.36,4.8097,2.1746,601.98,0.0,paper,20260408_174742_a6.jpg
