brightness,contrast,saturation,color_uniformity,warm_ratio,transparency,dark_ratio,edge_density,edge_intensity,texture_roughness,smoothness,entropy,edge_entropy,channel_variance,highlights,category,filename
103.8,62.84,0.56,0.292,0.7352,0.0383,0.1991,20.84,44.66,63.82,18.36,5.5875,2.3586,308.4,0.0095,plastic,20260408_175907_a11.jpg
99.04,61.34,0.0,0.0,0.0,0.0233,0.2429,20.55,45.27,62.34,18.52,5.506,2.3055,0.0,0.0033,plastic,20260408_175907_a12.jpg
100.27,49.48,0.4149,0.1698,0.1282,0.0031,0.063,17.29,38.69,50.3,14.91,5.207,2.1393,191.09,0.0,plastic,20260408_175907_a13.jpg
99.05,61.27,0.5584,0.2892,0.1692,0.0234,0.2496,20.45,44.63,62.28,19.25,5.5091,2.3116,307.66,0.0023,plastic,20260408_175907_a2.jpg
99.05,61.27,0.5597,0.29,0.1696,0.0236,0.2485,20.45,45.05,62.29,18.36,5.5088,2.3001,308.66,0.0023,plastic,20260408_175907_a3.jpg
76.89,65.05,0.582,0.3259,0.0916,0.0186,0.4025,20.71,47.67,66.57,26.65,5.2599,2.2183,264.23,0.0015,plastic,20260408_175907_a4.jpg
142.64,81.32,0.5314,0.3207,0.1432,0.3204,0.0783,25.03,52.71,82.39,24.66,5.5156,2.4825,588.3,0.2061,plastic,20260408_175907_a5.jpg
47.58,29.76,0.5662,0.2949,0.1165,0.0,0.4857,9.96,22.66,30.22,14.6,4.4944,1.657,72.63,0.0,plastic,20260408_175907_a6.jpg
106.09,92.61,0.6574,0.3626,0.2033,0.244,0.3773,22.77,52.3,93.67,25.44,5.4209,2.2555,281.43,0.0879,plastic,20260408_175907_a7.jpg
76.38,57.29,0.6467,0.2496,0.0172,0.0028,0.3875,13.03,29.45,57.74,15.82,4.9712,1.9678,424.4,0.0002,plastic,20260408_175907_a8.jpg
98.92,61.49,0.5527,0.2931,0.1753,0.0247,0.2306,40.21,59.4,63.65,22.32,5.6335,3.1805,290.18,0.0027,plastic,20260408_175907_a9.jpg
109.4,66.63,0.2518,0.2534,0.2153,0.0115,0.193,20.5,45.86,67.78,22.81,5.3724,2.25,9.99,0.0017,plastic,20260408_175926_a0.jpg
109.4,66.62,0.2521,0.2535,0.2166,0.0116,0.1929,20.51,45.86,67.78,22.04,5.373,2.2491,9.91,0.0017,plastic,20260408_175926_a1.jpg
109.4,64.6,0.2351,0.2284,0.2188,0.0085,0.181,9.64,22.25,64.95,16.26,5.3515,1.6221,9.82,0.0008,plastic,20260408_175926_a10.jpg
109.79,71.21,0.2489,0.2529,0.0179,0.0181,0.2396,21.74,48.19,72.49,24.26,5.4389,2.2979,9.48,0.002,plastic,20260408_175926_a11.jpg
109.38,66.64,0.0,0.0,0.0,0.0112,0.1915,20.55,45.89,67.79,22.84,5.3708,2.2542,0.0,0.0017,plastic,20260408_175926_a12.jpg
113.04,73.09,0.5236,0.3058,0.9741,0.0269,0.2144,21.16,48.14,74.4,24.09,5.371,2.2312,748.73,0.0017,plastic,20260408_175926_a13.jpg
109.4,66.63,0.2516,0.2535,0.2152,0.0113,0.1926,20.48,45.63,67.77,22.39,5.3739,2.2684,10.0,0.0017,plastic,20260408_175926_a2.jpg
109.4,66.62,0.2521,0.2535,0.2166,0.0116,0.1929,20.51,45.86,67.78,22.72,5.373,2.2491,9.91,0.0017,plastic,20260408_175926_a3.jpg
95.71,73.71,0.2781,0.3111,0.1685,0.0065,0.307,19.58,47.45,74.75,24.8,5.0252,2.0634,9.86,0.0016,plastic,20260408_175926_a4.jpg
146.83,88.65,0.2377,0.2596,0.246,0.383,0.1647,25.01,54.05,89.92,26.53,5.4628,2.4112,21.93,0.2886,plastic,20260408_175926_a5.jpg
60.06,36.82,0.2593,0.2705,0.138,0.0,0.3469,11.76,28.42,37.5,18.58,4.5343,1.7649,3.18,0.0,plastic,20260408_175926_a6.jpg
120.5,96.34,0.3848,0.3761,0.2205,0.3553,0.2908,23.76,54.03,97.5,28.23,5.21,2.2333,15.26,0.1019,plastic,20260408_175926_a7.jpg
111.03,67.36,0.2515,0.2609,0.2014,0.0063,0.1938,15.72,37.21,67.87,18.54,5.2284,2.0136,15.79,0.0021,plastic,20260408_175926_a8.jpg
109.27,66.57,0.2569,0.2574,0.2175,0.0124,0.1959,34.64,54.56,68.24,24.92,5.5431,3.0337,8.92,0.0013,plastic,20260408_175926_a9.jpg
108.19,64.88,0.3384,0.2504,0.2594,0.1263,0.0772,33.07,57.9,66.49,26.16,5.6141,2.8852,14.4,0.0532,plastic,20260408_175934_a0.jpg
108.2,64.88,0.3393,0.2501,0.2596,0.1263,0.0768,33.05,57.9,66.48,26.22,5.6144,2.8824,14.52,0.0533,plastic,20260408_175934_a1.jpg
108.24,62.16,0.3241,0.2363,0.2637,0.114,0.0499,11.43,26.08,62.55,17.19,5.5404,1.8684,14.69,0.0452,plastic,20260408_175934_a10.jpg
110.61,65.63,0.338,0.2485,0.3362,0.1514,0.0622,32.5,56.29,67.17,25.07,5.5368,2.8942,14.23,0.073,plastic,20260408_175934_a11.jpg
108.22,64.94,0.0,0.0,0.0,0.1252,0.0742,33.11,57.98,66.51,26.22,5.6072,2.8839,0.0,0.0535,plastic,20260408_175934_a12.jpg
123.78,65.39,0.3897,0.2486,0.2289,0.1733,0.0401,34.37,60.08,67.19,26.69,5.6001,2.883,129.51,0.1062,plastic,20260408_175934_a13.jpg
108.19,64.88,0.3386,0.2507,0.2596,0.1259,0.0777,33.08,57.79,66.5,26.18,5.614,2.8762,14.39,0.0529,plastic,20260408_175934_a2.jpg
108.2,64.88,0.3393,0.2501,0.2596,0.1263,0.0768,33.05,57.9,66.48,26.36,5.6144,2.8824,14.52,0.0533,plastic,20260408_175934_a3.jpg
87.67,69.62,0.3661,0.31,0.2455,0.0972,0.2339,31.59,58.29,71.58,28.93,5.3318,2.684,18.46,0.0422,plastic,20260408_175934_a4.jpg
137.2,70.67,0.3246,0.2649,0.2712,0.2146,0.0408,39.7,68.26,72.85,30.8,5.4526,2.8933,25.88,0.18,plastic,20260408_175934_a5.jpg
63.9,38.65,0.3441,0.2514,0.2272,0.0,0.3325,20.09,36.93,39.68,19.02,4.9207,2.4729,5.35,0.0,plastic,20260408_175934_a6.jpg
104.23,82.3,0.4927,0.3549,0.2803,0.1843,0.2546,38.39,69.03,84.06,33.07,5.5342,2.7668,30.36,0.149,plastic,20260408_175934_a7.jpg
99.92,63.84,0.3628,0.2696,0.3672,0.1122,0.0944,24.94,44.77,64.7,21.64,5.4544,2.6923,122.27,0.0461,plastic,20260408_175934_a8.jpg
107.51,64.84,0.3414,0.2529,0.2597,0.1252,0.0928,41.75,63.61,67.0,27.81,5.6822,3.1975,14.79,0.0551,plastic,20260408_175934_a9.jpg
93.68,69.86,0.4566,0.3148,0.431,0.1031,0.1902,27.14,50.08,70.89,21.77,5.5083,2.7004,135.32,0.0554,plastic,20260408_175937_a0.jpg
93.69,69.85,0.4553,0.3148,0.4284,0.1031,0.1912,27.14,50.08,70.89,24.34,5.508,2.7016,135.46,0.0555,plastic,20260408_175937_a1.jpg
93.65,68.92,0.4484,0.3061,0.4324,0.0986,0.1772,15.56,33.17,69.34,17.45,5.4746,2.1824,134.3,0.0535,plastic,20260408_175937_a10.jpg
91.3,75.1,0.454,0.3132,0.1827,0.122,0.3242,27.09,50.63,76.12,22.14,5.4718,2.7001,135.74,0.0571,plastic,20260408_175937_a11.jpg
93.68,69.96,0.0,0.0,0.0,0.1017,0.1875,27.27,50.13,70.94,21.82,5.5079,2.7133,0.0,0.0563,plastic,20260408_175937_a12.jpg
90.35,75.42,0.5272,0.3083,0.4061,0.1321,0.3193,28.32,53.47,76.56,23.46,5.5134,2.6857,32.87,0.0585,plastic,20260408_175937_a13.jpg
93.68,69.86,0.4565,0.3149,0.4296,0.1036,0.1901,27.32,50.68,70.92,24.28,5.5077,2.6874,135.5,0.0557,plastic,20260408_175937_a2.jpg
93.69,69.85,0.4553,0.3148,0.4284,0.1031,0.1912,27.14,50.08,70.89,21.87,5.508,2.7016,135.46,0.0555,plastic,20260408_175937_a3.jpg
82.35,69.57,0.4763,0.3366,0.4142,0.0831,0.2603,27.3,52.43,70.85,27.14,5.3454,2.6118,146.17,0.0421,plastic,20260408_175937_a4.jpg
122.68,79.69,0.4402,0.3329,0.4434,0.2367,0.097,33.37,62.51,81.13,26.91,5.2704,2.6876,335.37,0.2045,plastic,20260408_175937_a5.jpg
62.58,47.01,0.4586,0.315,0.4015,0.0,0.4525,18.56,35.54,47.72,16.93,4.9863,2.3828,60.61,0.0,plastic,20260408_175937_a6.jpg
94.22,90.93,0.6217,0.3929,0.4502,0.2206,0.3519,27.99,60.89,92.16,28.47,4.8481,2.2741,353.03,0.1811,plastic,20260408_175937_a7.jpg
87.03,65.97,0.4795,0.315,0.4301,0.0777,0.206,24.03,44.42,66.87,20.48,5.4333,2.6322,146.41,0.0329,plastic,20260408_175937_a8.jpg
94.0,69.27,0.4649,0.3155,0.4258,0.1064,0.2188,58.74,80.85,72.88,30.42,5.6738,3.3261,126.72,0.0438,plastic,20260408_175937_a9.jpg
94.45,52.38,0.406,0.2869,0.3749,0.0012,0.1763,20.85,46.5,54.16,23.83,5.5352,2.2237,59.64,0.0002,plastic,20260408_175943_a0.jpg
94.45,52.38,0.4069,0.2864,0.3815,0.0012,0.1765,20.85,46.5,54.16,20.16,5.5342,2.224,59.91,0.0002,plastic,20260408_175943_a1.jpg
94.48,48.93,0.3879,0.2619,0.3799,0.0,0.1626,5.95,17.33,49.07,13.38,5.4463,1.1087,59.77,0.0,plastic,20260408_175943_a10.jpg
100.53,47.38,0.406,0.2837,0.2161,0.0013,0.1425,18.82,41.24,48.62,20.23,5.4608,2.1925,59.84,0.0003,plastic,20260408_175943_a11.jpg
94.42,52.41,0.0,0.0,0.0,0.0013,0.1744,20.91,46.52,54.18,23.85,5.5355,2.2293,0.0,0.0002,plastic,20260408_175943_a12.jpg
74.8,38.18,0.6684,0.241,0.3242,0.0,0.2064,15.41,37.24,39.44,19.67,5.0327,1.9525,817.62,0.0,plastic,20260408_175943_a13.jpg
94.45,52.36,0.4069,0.2864,0.3791,0.0014,0.1757,20.8,46.18,54.12,19.96,5.5341,2.2315,59.71,0.0002,plastic,20260408_175943_a2.jpg
94.45,52.38,0.4069,0.2864,0.3815,0.0012,0.1765,20.85,46.5,54.16,23.93,5.5342,2.224,59.91,0.0002,plastic,20260408_175943_a3.jpg
82.53,59.94,0.4176,0.337,0.2947,0.002,0.2809,22.14,50.47,62.0,27.01,5.2757,2.1868,64.59,0.0001,plastic,20260408_175943_a4.jpg
121.9,66.96,0.3984,0.2937,0.3959,0.0985,0.1406,25.36,53.48,68.87,27.13,5.8383,2.4014,110.57,0.0387,plastic,20260408_175943_a5.jpg
41.32,23.15,0.4131,0.2978,0.2512,0.0,0.5076,9.79,24.27,23.88,18.8,4.3877,1.6278,11.52,0.0,plastic,20260408_175943_a6.jpg
99.67,69.25,0.525,0.3442,0.3417,0.0779,0.228,23.5,52.65,71.19,28.37,5.6465,2.2149,82.92,0.0235,plastic,20260408_175943_a7.jpg
102.22,54.36,0.4292,0.3044,0.3599,0.002,0.1427,18.63,41.55,55.71,22.77,5.5533,2.1832,104.6,0.0003,plastic,20260408_175943_a8.jpg
94.16,52.47,0.4093,0.289,0.3633,0.0037,0.1785,30.32,51.09,54.66,24.97,5.5901,2.9096,57.15,0.0001,plastic,20260408_175943_a9.jpg
106.46,54.56,0.5028,0.3058,0.4607,0.0127,0.0714,31.35,56.34,56.75,25.67,5.2234,2.7624,107.74,0.0,plastic,20260408_175952_a0.jpg
106.46,54.56,0.5028,0.3056,0.4615,0.0127,0.0714,31.35,56.33,56.75,24.27,5.2243,2.7618,107.63,0.0,plastic,20260408_175952_a1.jpg
106.48,52.77,0.4933,0.3,0.4603,0.0114,0.0597,17.05,32.15,53.53,18.91,5.1709,2.2997,107.35,0.0,plastic,20260408_175952_a10.jpg
115.3,43.5,0.502,0.3019,0.4741,0.009,0.0503,29.05,51.54,45.59,22.37,5.1927,2.7414,106.85,0.0,plastic,20260408_175952_a11.jpg
106.43,54.57,0.0,0.0,0.0,0.012,0.0681,31.38,56.35,56.77,25.69,5.2179,2.7643,0.0,0.0,plastic,20260408_175952_a12.jpg
97.64,48.43,0.5316,0.3124,0.4666,0.0,0.0789,28.91,52.72,50.49,23.95,5.0954,2.6931,479.6,0.0,plastic,20260408_175952_a13.jpg
106.47,54.57,0.5025,0.3058,0.4609,0.0131,0.0718,31.55,56.59,56.76,24.31,5.221,2.7603,108.01,0.0,plastic,20260408_175952_a2.jpg
106.46,54.56,0.5028,0.3056,0.4615,0.0127,0.0714,31.35,56.33,56.75,25.87,5.2243,2.7618,107.63,0.0,plastic,20260408_175952_a3.jpg
88.47,61.6,0.5251,0.3429,0.3866,0.002,0.2156,31.01,58.86,64.14,30.15,5.0528,2.5672,97.09,0.0,plastic,20260408_175952_a4.jpg
158.43,76.24,0.4625,0.3429,0.4741,0.3985,0.0142,38.84,67.57,78.95,33.43,5.2827,2.9073,377.63,0.1943,plastic,20260408_175952_a5.jpg
69.06,35.69,0.5055,0.3075,0.4373,0.0,0.3617,20.94,39.24,37.09,19.9,4.6418,2.4336,45.21,0.0,plastic,20260408_175952_a6.jpg
114.04,71.13,0.5976,0.3314,0.4623,0.086,0.135,39.61,70.0,74.27,34.07,5.5401,2.8182,126.02,0.0273,plastic,20260408_175952_a7.jpg
110.35,52.17,0.5167,0.3064,0.4296,0.0024,0.0163,26.75,47.19,53.79,23.26,4.933,2.6568,137.33,0.0,plastic,20260408_175952_a8.jpg
106.62,54.7,0.4985,0.3018,0.459,0.0148,0.0929,47.11,68.5,58.35,28.83,5.427,3.2823,101.64,0.0001,plastic,20260408_175952_a9.jpg
129.18,48.8,0.3261,0.1376,0.722,0.0029,0.1096,21.05,47.46,50.03,18.39,4.977,2.1046,154.42,0.0,plastic,20260408_180349_a0.jpg
129.17,48.79,0.3254,0.1368,0.7217,0.0029,0.1096,21.05,47.46,50.03,17.6,4.9777,2.1053,154.13,0.0,plastic,20260408_180349_a1.jpg
129.21,47.17,0.3186,0.1284,0.7219,0.0018,0.1005,11.17,28.65,47.5,12.08,4.9269,1.6391,154.96,0.0,plastic,20260408_180349_a10.jpg
118.53,44.85,0.3256,0.1404,0.158,0.0015,0.1108,20.75,46.26,46.18,17.88,4.983,2.1494,154.72,0.0,plastic,20260408_180349_a11.jpg
129.15,48.78,0.0,0.0,0.0,0.0028,0.1086,21.05,47.46,50.03,18.39,4.9769,2.1046,0.0,0.0,plastic,20260408_180349_a12.jpg
140.92,54.81,0.3151,0.1678,0.707,0.008,0.1084,23.2,51.8,56.21,21.14,5.1307,2.1979,177.33,0.0,plastic,20260408_180349_a13.jpg
129.17,48.8,0.3261,0.1377,0.7219,0.0029,0.1092,21.08,47.59,50.05,17.68,4.9815,2.1143,153.96,0.0,plastic,20260408_180349_a2.jpg
129.17,48.79,0.3254,0.1368,0.7217,0.0029,0.1096,21.05,47.46,50.03,18.45,4.9777,2.1053,154.13,0.0,plastic,20260408_180349_a3.jpg
103.66,64.59,0.3594,0.2468,0.5597,0.0026,0.2752,23.4,53.42,66.46,27.88,4.9834,2.1249,81.04,0.0,plastic,20260408_180349_a4.jpg
181.72,67.19,0.3016,0.1573,0.7237,0.45,0.082,27.77,61.74,68.92,28.5,5.2582,2.25,213.04,0.2201,plastic,20260408_180349_a5.jpg
84.25,31.96,0.3308,0.1445,0.7001,0.0,0.1322,14.14,32.39,32.79,12.96,4.4049,1.8113,66.08,0.0,plastic,20260408_180349_a6.jpg
132.71,67.16,0.44,0.2494,0.7296,0.0246,0.1381,27.26,59.39,68.91,26.74,5.2516,2.3103,397.8,0.004,plastic,20260408_180349_a7.jpg
114.81,54.18,0.3496,0.1554,0.5607,0.0043,0.1935,15.91,37.59,54.89,16.01,5.1097,1.8932,71.36,0.0,plastic,20260408_180349_a8.jpg
128.64,49.17,0.3303,0.1469,0.7224,0.0028,0.1094,33.45,53.2,51.02,20.49,5.1852,3.0455,154.76,0.0,plastic,20260408_180349_a9.jpg
120.23,30.0,0.3149,0.1034,0.8113,0.0,0.0408,12.64,33.39,30.96,13.31,4.5642,1.6693,155.68,0.0,plastic,20260408_180357_a0.jpg
120.23,30.0,0.3152,0.1042,0.8118,0.0,0.0408,12.65,33.39,30.96,12.78,4.5638,1.6704,156.17,0.0,plastic,20260408_180357_a1.jpg
120.24,29.23,0.3124,0.0979,0.8112,0.0,0.0361,9.98,25.97,29.75,10.86,4.539,1.5015,155.67,0.0,plastic,20260408_180357_a10.jpg
109.64,27.06,0.3128,0.1016,0.1452,0.0,0.0315,12.16,31.06,27.99,13.08,4.5538,1.7116,152.96,0.0,plastic,20260408_180357_a11.jpg
120.15,30.0,0.0,0.0,0.0,0.0,0.0403,12.66,33.41,30.97,13.32,4.563,1.6712,0.0,0.0,plastic,20260408_180357_a12.jpg
127.59,29.46,0.2766,0.072,0.8127,0.0003,0.0258,12.9,34.02,30.47,13.06,4.547,1.6801,145.26,0.0,plastic,20260408_180357_a13.jpg
120.23,29.97,0.3149,0.1036,0.8121,0.0,0.0406,12.66,33.21,30.9,12.7,4.5654,1.681,155.89,0.0,plastic,20260408_180357_a2.jpg
120.23,30.0,0.3152,0.1042,0.8118,0.0,0.0408,12.65,33.39,30.96,13.34,4.5638,1.6704,156.17,0.0,plastic,20260408_180357_a3.jpg
114.08,39.69,0.3391,0.1727,0.759,0.0,0.0947,14.53,41.46,40.71,22.71,4.633,1.649,134.58,0.0,plastic,20260408_180357_a4.jpg
158.02,39.45,0.3163,0.1029,0.8162,0.0282,0.0258,16.21,41.61,40.71,17.4,4.952,1.901,271.66,0.0041,plastic,20260408_180357_a5.jpg
62.37,15.66,0.3103,0.1084,0.7882,0.0,0.0964,6.84,18.02,16.14,13.66,3.6434,1.1743,39.45,0.0,plastic,20260408_180357_a6.jpg
121.14,42.22,0.4545,0.1675,0.8194,0.0063,0.0798,15.94,39.77,43.38,18.62,5.0575,1.9476,392.63,0.0005,plastic,20260408_180357_a7.jpg
122.36,31.66,0.3117,0.1123,0.7574,0.0,0.0535,12.16,33.14,32.47,11.7,4.404,1.5411,125.77,0.0,plastic,20260408_180357_a8.jpg
119.63,32.24,0.3186,0.119,0.811,0.0004,0.0416,46.49,64.57,37.13,21.78,4.8504,3.3046,153.52,0.0,plastic,20260408_180357_a9.jpg
137.21,36.69,0.2909,0.0992,0.8386,0.0005,0.0166,12.47,35.05,37.43,13.22,4.9567,1.4826,179.6,0.0,plastic,20260408_180405_a0.jpg
137.21,36.7,0.2914,0.0991,0.8381,0.0007,0.0166,12.47,35.05,37.43,12.3,4.9564,1.4827,180.44,0.0,plastic,20260408_180405_a1.jpg
137.21,36.13,0.2891,0.0954,0.8384,0.0002,0.0145,10.28,29.87,36.54,11.49,4.9262,1.3643,180.04,0.0,plastic,20260408_180405_a10.jpg
125.59,34.69,0.2909,0.0992,0.1324,0.0,0.0126,11.85,33.01,35.43,12.4,4.9308,1.4862,179.02,0.0,plastic,20260408_180405_a11.jpg
137.17,36.67,0.0,0.0,0.0,0.0005,0.0162,12.47,35.05,37.43,13.22,4.955,1.4827,0.0,0.0,plastic,20260408_180405_a12.jpg
108.46,28.45,0.3162,0.1131,0.0074,0.0,0.0232,10.05,28.47,29.11,10.85,4.601,1.3555,258.54,0.0,plastic,20260408_180405_a13.jpg
137.21,36.69,0.2919,0.0993,0.8386,0.0007,0.0164,12.42,35.08,37.42,12.53,4.9579,1.4782,181.39,0.0,plastic,20260408_180405_a2.jpg
137.21,36.7,0.2914,0.0991,0.8381,0.0007,0.0166,12.47,35.05,37.43,13.36,4.9564,1.4827,180.44,0.0,plastic,20260408_180405_a3.jpg
133.76,41.86,0.306,0.1468,0.8143,0.0005,0.0409,14.19,41.42,42.82,22.2,5.0132,1.5457,167.12,0.0,plastic,20260408_180405_a4.jpg
181.03,48.06,0.2878,0.1036,0.8386,0.3534,0.0099,15.78,44.43,48.94,19.11,5.267,1.6243,298.88,0.0314,plastic,20260408_180405_a5.jpg
69.44,18.68,0.2872,0.1042,0.7951,0.0,0.0519,6.61,18.86,19.1,11.86,4.0242,1.1073,44.39,0.0,plastic,20260408_180405_a6.jpg
137.45,52.97,0.4361,0.184,0.8456,0.0164,0.0463,15.33,42.23,53.85,17.84,5.4605,1.6608,413.42,0.001,plastic,20260408_180405_a7.jpg
139.88,38.45,0.2825,0.101,0.8212,0.0007,0.0214,11.2,33.56,39.03,12.71,4.8865,1.3285,168.62,0.0,plastic,20260408_180405_a8.jpg
136.79,38.64,0.2968,0.1151,0.8365,0.0036,0.0189,48.43,66.82,43.04,22.12,5.2322,3.3414,179.19,0.0,plastic,20260408_180405_a9.jpg
102.45,76.02,0.1471,0.1503,0.19,0.0946,0.3136,21.82,49.06,77.29,24.29,5.6167,2.2051,25.49,0.0035,plastic,20260408_205343_a0.jpg
102.47,76.03,0.1483,0.1504,0.1902,0.095,0.3138,21.83,49.06,77.29,28.51,5.6172,2.2045,25.32,0.0037,plastic,20260408_205343_a1.jpg
102.43,73.73,0.1464,0.1454,0.1926,0.0753,0.3049,8.5,22.29,73.99,19.47,5.6009,1.4895,25.52,0.0002,plastic,20260408_205343_a10.jpg
98.7,74.93,0.1558,0.1484,0.0001,0.0845,0.3247,21.37,48.22,76.18,24.05,5.5885,2.1821,26.77,0.0031,plastic,20260408_205343_a11.jpg
102.46,75.99,0.0,0.0,0.0,0.0927,0.3112,21.82,49.06,77.29,24.3,5.6031,2.2046,0.0,0.0037,plastic,20260408_205343_a12.jpg
116.59,67.91,0.3168,0.109,0.715,0.0862,0.1078,19.26,44.4,69.07,20.9,5.3413,2.1162,320.03,0.0,plastic,20260408_205343_a13.jpg
102.46,76.01,0.1478,0.1508,0.1895,0.0939,0.3136,21.68,48.79,77.27,28.41,5.6186,2.2051,25.29,0.0038,plastic,20260408_205343_a2.jpg
102.47,76.03,0.1483,0.1504,0.1902,0.095,0.3138,21.83,49.06,77.29,24.27,5.6172,2.2045,25.32,0.0037,plastic,20260408_205343_a3.jpg
91.8,77.58,0.1743,0.2428,0.1792,0.0757,0.3644,23.78,53.5,79.28,27.95,5.4383,2.2072,23.07,0.0038,plastic,20260408_205343_a4.jpg
130.77,93.07,0.1345,0.1487,0.1943,0.336,0.2294,22.23,52.61,93.98,26.79,5.2385,2.1084,31.22,0.2709,plastic,20260408_205343_a5.jpg
53.55,40.22,0.1404,0.1659,0.1386,0.0,0.5021,12.32,28.81,40.93,19.83,4.7216,1.7669,6.43,0.0,plastic,20260408_205343_a6.jpg
104.93,105.7,0.2545,0.3413,0.1901,0.3023,0.4524,24.47,57.51,106.78,30.93,4.4824,2.0845,40.31,0.2208,plastic,20260408_205343_a7.jpg
106.01,74.84,0.1394,0.1558,0.1694,0.0879,0.2868,19.58,43.99,75.73,22.23,5.6243,2.1828,27.87,0.0034,plastic,20260408_205343_a8.jpg
102.15,76.22,0.1915,0.1863,0.1872,0.0981,0.3157,39.74,61.07,78.2,27.08,5.7012,3.1548,25.57,0.006,plastic,20260408_205343_a9.jpg
64.94,51.31,0.2331,0.1048,0.4028,0.024,0.4088,25.2,58.76,53.76,30.64,5.2795,2.0873,29.05,0.0096,plastic,20260408_205358_a0.jpg
64.93,51.31,0.2314,0.1038,0.403,0.024,0.4089,25.2,58.77,53.76,30.26,5.2771,2.0876,28.92,0.0095,plastic,20260408_205358_a1.jpg
64.92,46.45,0.2213,0.0921,0.4154,0.0061,0.3981,7.03,15.93,46.8,19.1,5.2377,1.3688,28.92,0.001,plastic,20260408_205358_a10.jpg
60.94,49.68,0.2265,0.0974,0.0006,0.0211,0.4345,24.94,58.62,52.3,30.95,5.148,2.0665,27.98,0.0081,plastic,20260408_205358_a11.jpg
64.96,51.34,0.0,0.0,0.0,0.0237,0.4058,25.2,58.77,53.75,30.66,5.2524,2.0861,0.0,0.0096,plastic,20260408_205358_a12.jpg
62.15,55.26,0.6576,0.2548,0.9969,0.0308,0.4545,26.46,61.41,58.15,32.37,5.2028,2.0614,429.96,0.0082,plastic,20260408_205358_a13.jpg
64.94,51.31,0.2299,0.1027,0.4043,0.024,0.41,25.05,58.81,53.77,30.22,5.2768,2.0722,28.69,0.0095,plastic,20260408_205358_a2.jpg
64.93,51.31,0.2314,0.1038,0.403,0.024,0.4089,25.2,58.77,53.76,30.57,5.2771,2.0876,28.92,0.0095,plastic,20260408_205358_a3.jpg
62.75,53.22,0.2516,0.2,0.3929,0.0239,0.4203,27.19,61.53,55.97,32.66,5.3222,2.1418,25.92,0.0094,plastic,20260408_205358_a4.jpg
96.99,69.57,0.2239,0.1085,0.5209,0.0983,0.2586,31.65,67.09,71.42,33.12,5.6575,2.2712,58.49,0.0654,plastic,20260408_205358_a5.jpg
33.44,26.86,0.2366,0.1257,0.0366,0.0,0.6747,15.53,40.14,28.45,23.61,4.3363,1.7913,7.78,0.0,plastic,20260408_205358_a6.jpg
65.72,70.31,0.3905,0.3288,0.5015,0.0623,0.4764,30.89,69.01,72.6,37.6,5.0222,2.0484,52.58,0.0432,plastic,20260408_205358_a7.jpg
75.96,53.05,0.2276,0.0997,0.4794,0.0312,0.3042,26.24,57.01,55.29,29.5,5.4528,2.3051,39.59,0.0112,plastic,20260408_205358_a8.jpg
64.93,51.87,0.2793,0.1934,0.3967,0.0239,0.4012,46.06,71.23,55.81,33.77,5.394,3.1088,27.89,0.0087,plastic,20260408_205358_a9.jpg
91.22,37.3,0.5044,0.2362,0.7886,0.0003,0.0539,29.47,56.51,41.01,21.82,5.1348,2.659,417.1,0.0001,plastic,20260408_205412_a0.jpg
91.22,37.3,0.5041,0.2357,0.7886,0.0003,0.054,29.46,56.52,41.01,24.55,5.1347,2.6572,416.83,0.0001,plastic,20260408_205412_a1.jpg
91.25,34.14,0.4964,0.2288,0.7963,0.0,0.037,13.69,26.1,34.93,13.66,5.0246,2.0912,418.13,0.0,plastic,20260408_205412_a10.jpg
74.01,38.54,0.5023,0.2346,0.0559,0.0003,0.15,27.87,54.11,41.73,22.56,5.0054,2.6367,415.62,0.0,plastic,20260408_205412_a11.jpg
91.23,37.31,0.0,0.0,0.0,0.0003,0.049,29.48,56.52,41.01,21.82,5.1325,2.6591,0.0,0.0001,plastic,20260408_205412_a12.jpg
97.63,40.42,0.4266,0.1839,0.7772,0.0051,0.0415,31.49,59.27,44.43,23.04,5.2581,2.7112,447.02,0.0001,plastic,20260408_205412_a13.jpg
91.23,37.32,0.5045,0.2368,0.7878,0.0005,0.0529,29.6,56.44,41.05,24.68,5.1363,2.6755,417.36,0.0,plastic,20260408_205412_a2.jpg
91.22,37.3,0.5041,0.2357,0.7886,0.0003,0.054,29.46,56.52,41.01,21.89,5.1347,2.6572,416.83,0.0001,plastic,20260408_205412_a3.jpg
77.61,49.07,0.4994,0.2983,0.6545,0.0005,0.213,29.09,58.65,52.09,29.29,5.0582,2.499,265.15,0.0,plastic,20260408_205412_a4.jpg
138.89,53.56,0.4977,0.2434,0.802,0.1239,0.0017,39.62,69.04,57.8,28.46,5.5707,2.9032,943.06,0.0688,plastic,20260408_205412_a5.jpg
62.6,25.8,0.5066,0.2403,0.7267,0.0,0.2066,21.4,43.71,28.38,18.75,4.6123,2.4173,199.08,0.0,plastic,20260408_205412_a6.jpg
91.45,55.77,0.6993,0.301,0.8247,0.0469,0.1915,37.65,68.05,60.34,30.07,5.6638,2.8023,849.36,0.0114,plastic,20260408_205412_a7.jpg
93.31,39.17,0.4791,0.2406,0.7532,0.0004,0.0538,27.18,51.83,41.93,20.79,5.1944,2.6381,354.28,0.0001,plastic,20260408_205412_a8.jpg
